evm.utg4.38	sp|Q07G10|ALKB8_XENTR	46.0	665	307	11	16	675	11	628	4.91e-190	554
evm.utg4.39	sp|Q06S87|HIUH_DANRE	52.6	116	52	2	471	586	26	138	2.00e-31	122
evm.utg4.40	sp|Q6XPS3|TPTE2_HUMAN	44.6	487	247	10	70	548	48	519	8.87e-124	376
evm.utg4.41	sp|Q9H7B4|SMYD3_HUMAN	50.0	40	20	0	585	624	48	87	5.65e-05	49.7
evm.utg4.43	sp|O15067|PUR4_HUMAN	56.7	1365	546	16	3	1356	2	1332	0.0	1469
evm.utg4.44	sp|Q9SVG0|AVT3C_ARATH	33.9	436	224	9	13	426	40	433	1.09e-61	209
evm.utg4.45	sp|Q90YW0|RL9_ICTPU	71.1	187	52	1	14	198	1	187	8.97e-90	264
evm.utg4.45.1.5c22f04b	sp|Q90YW0|RL9_ICTPU	68.2	157	48	1	14	168	1	157	5.97e-71	216
evm.utg4.46	sp|A0A290U7C4|ROQ1_NICBE	25.5	364	223	14	358	698	190	528	1.28e-08	63.2
evm.utg4.47	sp|Q41629|ADT1_WHEAT	63.0	305	108	3	4	303	22	326	1.50e-126	367
evm.utg4.48	sp|Q6P799|SYSC_RAT	65.8	514	165	6	1	508	1	509	9.13e-239	667
evm.utg4.48.1.5c22f048	sp|Q5R9K9|SYSC_PONAB	59.5	513	148	5	1	455	1	511	2.72e-210	593
evm.utg4.49	sp|P38636|ATX1_YEAST	61.0	59	22	1	5	62	7	65	1.54e-15	67.0
evm.utg4.50	sp|Q5R7R9|SNW1_PONAB	66.4	539	165	9	3	531	2	534	2.52e-228	642
evm.utg4.51	sp|P56560|AOFB_BOVIN	51.8	508	240	3	7	509	6	513	2.68e-182	524
evm.utg4.52	sp|Q9JIB4|TF2H2_MOUSE	53.2	252	111	2	2	247	139	389	4.20e-92	280
evm.utg4.53.1.5c22f048	sp|B3EWZ9|HEPHL_ACRMI	63.8	823	287	9	32	852	28	841	0.0	1074
evm.utg4.53	sp|B3EWZ9|HEPHL_ACRMI	63.2	1086	378	12	32	1104	28	1104	0.0	1415
evm.utg4.53.1.5c22f048.1.5c27949a	sp|B3EWZ9|HEPHL_ACRMI	63.6	899	316	9	32	928	28	917	0.0	1181
evm.utg4.63	sp|O93429|TRFE_PAROL	31.1	244	102	6	489	677	108	340	1.24e-21	103
evm.utg4.66	sp|Q2LD37|BLTP1_HUMAN	30.9	5397	2714	167	27	4834	22	4996	0.0	1768
evm.utg4.66.1.5c22f049	sp|Q2LD37|BLTP1_HUMAN	30.0	4783	2385	152	27	4233	22	4426	0.0	1433
evm.utg4.79	sp|A2AX52|CO6A4_MOUSE	29.2	168	110	4	10	173	257	419	2.36e-07	56.6
evm.utg4.81	sp|P23606|TGM1_RAT	44.1	195	106	2	1	194	419	611	4.99e-55	189
evm.utg4.84	sp|P00488|F13A_HUMAN	35.8	271	135	3	76	310	57	324	1.23e-46	177
evm.utg4.85	sp|P22758|TGM1_RABIT	42.7	621	339	12	105	720	143	751	4.34e-154	471
evm.utg4.88	sp|P97292|HRH2_MOUSE	31.2	247	135	5	9	246	81	301	2.44e-32	125
evm.utg5.2	sp|O88783|FA5_MOUSE	34.5	113	61	4	1	107	2031	2136	2.95e-08	54.3
evm.utg5.3	sp|O88783|FA5_MOUSE	33.7	169	102	5	211	373	2016	2180	1.19e-17	88.6
evm.utg5.37	sp|Q8W4S5|Y5371_ARATH	27.4	201	128	7	42	236	290	478	3.54e-09	60.8
evm.utg5.52	sp|Q6FPB6|BTN1_CANGA	27.6	410	244	11	38	413	13	403	1.32e-32	130
evm.utg5.54	sp|P42126|ECI1_HUMAN	40.6	244	143	1	103	344	56	299	8.55e-56	187
evm.utg5.54.1.5c22f190	sp|P42126|ECI1_HUMAN	40.6	244	143	1	51	292	56	299	1.81e-56	187
evm.utg5.55	sp|A4IHR1|IT70A_XENTR	77.2	646	147	0	1	646	1	646	0.0	1014
evm.utg5.55.1.5c22f190	sp|A4IHR1|IT70A_XENTR	76.5	502	118	0	1	502	1	502	3.31e-277	770
utg5.equina_smart_1391812.mrna1	sp|Q28024|GBG12_BOVIN	42.6	61	35	0	4	64	12	72	5.30e-12	57.8
evm.utg5.57	sp|P09103|PDIA1_MOUSE	59.7	477	185	4	2	472	4	479	1.95e-200	570
evm.utg5.57.1.5c22f190	sp|Q8R4U2|PDIA1_CRIGR	61.3	429	159	4	10	432	52	479	1.73e-183	525
evm.utg5.65	sp|P52565|GDIR1_HUMAN	57.5	186	78	1	13	197	17	202	1.41e-71	218
evm.utg5.66	sp|Q9Y519|T184B_HUMAN	66.6	329	104	3	29	352	37	364	2.10e-151	439
evm.utg5.67	sp|O64411|PAO1_MAIZE	32.0	463	267	12	27	448	34	489	1.39e-65	221
evm.utg7.3	sp|Q92547|TOPB1_HUMAN	34.1	1581	852	39	53	1554	52	1521	2.72e-237	735
evm.utg7.4	sp|A4IHF8|DPCD_XENTR	54.1	196	87	2	10	202	6	201	3.97e-70	215
evm.utg7.4.1.5c22f361	sp|Q9BVM2|DPCD_HUMAN	57.6	165	66	2	10	171	6	169	8.00e-61	190
evm.utg7.4.2.5c22f361	sp|A4IHF8|DPCD_XENTR	54.1	196	87	2	10	202	6	201	3.97e-70	215
evm.utg7.5	sp|O62714|CASR_PIG	31.9	916	574	19	29	914	22	917	5.85e-133	429
evm.utg7.6	sp|P10746|HEM4_HUMAN	41.4	244	140	3	16	258	16	257	2.75e-56	184
evm.utg7.6.1.5c22f35c	sp|P10746|HEM4_HUMAN	41.0	239	138	3	12	249	21	257	5.17e-54	178
evm.utg7.6.2.5c22f35c	sp|P10746|HEM4_HUMAN	40.8	196	114	2	12	207	21	214	4.02e-44	151
evm.utg7.7	sp|P00504|AATC_CHICK	56.3	412	173	2	6	413	4	412	2.27e-168	481
evm.utg7.8	sp|Q5BKM3|CHMP3_XENTR	65.2	221	70	4	1	215	1	220	2.26e-83	249
evm.utg7.8.1.5c22f361	sp|Q6NRM7|CHMP3_XENLA	47.5	221	49	5	1	155	1	220	1.21e-44	149
evm.utg7.10	sp|O35111|KCNK3_MOUSE	38.4	190	111	3	2	190	24	208	8.61e-28	113
evm.utg7.11	sp|Q8R5I0|KCNKF_RAT	34.3	248	151	5	5	251	3	239	2.51e-34	129
evm.utg7.13	sp|Q9W735|PRM1A_DANRE	28.7	797	533	14	52	834	51	826	3.38e-93	315
evm.utg7.13.1.5c22f362	sp|Q9W735|PRM1A_DANRE	28.7	797	533	14	52	834	51	826	3.11e-93	315
evm.utg7.14	sp|P33723|YPT1_NEUCR	56.0	207	78	2	12	213	4	202	1.71e-76	231
evm.utg7.15	sp|Q8CGF7|TCRG1_MOUSE	44.6	672	357	4	569	1237	436	1095	2.47e-158	506
utg7.equina_smart_1815377.mrna1	sp|P55115|NAS15_CAEEL	34.6	321	155	10	67	344	80	388	2.13e-45	174
evm.utg7.17	sp|Q5U3U4|CDAC1_DANRE	25.5	400	228	13	131	478	79	460	1.17e-25	113
evm.utg7.18	sp|Q5U3U4|CDAC1_DANRE	25.5	400	228	13	131	478	79	460	1.58e-25	112
evm.utg7.19	sp|Q9BWV3|CDAC1_HUMAN	23.3	451	231	14	34	405	32	446	2.65e-21	99.8
evm.utg7.21	sp|Q283Q6|DBF4B_XENLA	29.2	260	142	8	23	247	34	286	1.29e-16	83.2
evm.utg7.22	sp|D6REC4|CFA99_HUMAN	39.0	636	367	8	3	631	4	625	8.02e-121	377
evm.utg7.22.1.5c22f35d	sp|D6REC4|CFA99_HUMAN	38.4	482	287	5	3	480	4	479	7.23e-95	303
evm.utg7.26	sp|Q9BW72|HIG2A_HUMAN	63.1	65	24	0	21	85	33	97	7.74e-22	85.1
evm.utg7.27	sp|Q49YB1|RL35_STAS1	43.3	60	34	0	130	189	3	62	1.88e-04	41.6
evm.utg7.28	sp|O15066|KIF3B_HUMAN	37.7	403	182	5	32	425	5	347	1.41e-62	233
evm.utg7.28.1.5c22f35d	sp|O15066|KIF3B_HUMAN	39.2	314	125	4	2	309	94	347	1.34e-47	187
evm.utg7.28.1.5c279723	sp|O15066|KIF3B_HUMAN	37.7	403	182	5	32	425	5	347	1.41e-62	233
evm.utg7.29	sp|O15992|KARG_ANTJA	45.4	366	179	10	783	1143	14	363	1.29e-74	266
evm.utg7.30	sp|Q0VCJ7|RERG_BOVIN	46.3	134	72	0	137	270	21	154	3.38e-30	116
evm.utg7.34	sp|Q3UV71|TMTC1_MOUSE	46.6	569	218	7	45	539	30	586	8.05e-151	471
evm.utg7.34.1.5c22f35d	sp|Q3UV71|TMTC1_MOUSE	46.6	569	218	7	45	539	30	586	7.61e-151	471
evm.utg7.32	sp|O02824|ADA1A_RABIT	28.9	322	164	6	18	277	18	336	8.24e-38	143
evm.utg7.35	sp|O57525|CP17A_RANDY	35.9	473	295	5	28	494	41	511	1.76e-96	304
evm.utg7.38	sp|Q3UEB3|PUF60_MOUSE	53.9	540	189	9	98	614	61	563	4.45e-161	476
evm.utg7.38.1.5c22f35e	sp|Q2HJG2|PUF60_BOVIN	50.8	445	159	9	98	519	27	434	1.12e-111	346
evm.utg7.39	sp|Q5SWK7|RN145_MOUSE	32.5	394	240	6	176	556	195	575	5.43e-58	208
evm.utg7.40	sp|Q28ID3|GLRX3_XENTR	58.4	322	132	1	478	799	3	322	2.70e-134	404
evm.utg7.40.1.5c22f35e	sp|Q28ID3|GLRX3_XENTR	58.7	310	126	1	478	787	3	310	1.33e-129	393
evm.utg7.41	sp|Q3SZZ7|FGL1_BOVIN	49.2	128	60	3	129	252	83	209	2.09e-36	134
evm.utg7.43	sp|Q3SZZ7|FGL1_BOVIN	45.7	232	104	6	138	354	83	307	7.36e-64	208
evm.utg7.44	sp|Q5ZKD5|RRP12_CHICK	42.0	1282	672	15	7	1243	13	1268	0.0	962
evm.utg7.45	sp|Q96A58|RERG_HUMAN	39.7	179	106	1	15	193	7	183	6.39e-39	136
evm.utg7.47	sp|Q9UBX1|CATF_HUMAN	41.3	443	229	9	31	458	34	460	1.79e-100	312
evm.utg7.47.1.5c22f35f	sp|Q9UBX1|CATF_HUMAN	40.1	389	206	8	31	404	34	410	1.31e-78	254
evm.utg7.48	sp|Q96A58|RERG_HUMAN	38.7	163	97	2	323	485	7	166	5.62e-32	125
evm.utg7.49	sp|Q0II76|GBRR2_BOVIN	34.9	424	250	9	1	416	59	464	5.36e-74	241
evm.utg7.51	sp|Q9D0B6|PBDC1_MOUSE	59.2	125	51	0	5	129	31	155	3.04e-48	157
evm.utg7.52	sp|Q3ULA2|FBW1A_MOUSE	82.8	332	55	1	25	354	130	461	6.78e-123	375
evm.utg7.54	sp|O13067|CND2_XENLA	37.5	744	389	24	20	755	23	698	1.21e-118	375
evm.utg7.54.1.5c22f363	sp|O13067|CND2_XENLA	38.0	663	344	22	20	675	23	625	1.05e-104	338
evm.utg7.54.2.5c22f363	sp|O13067|CND2_XENLA	37.9	726	375	24	20	737	23	680	2.86e-116	370
evm.utg7.54.3.5c22f363	sp|O13067|CND2_XENLA	36.0	619	328	20	1	616	127	680	1.15e-89	296
evm.utg7.54.3.5c22f363.1.5c279728	sp|O13067|CND2_XENLA	38.4	440	236	16	20	453	23	433	2.63e-65	227
evm.utg7.56	sp|P62308|RUXG_HUMAN	72.4	76	21	0	1	76	1	76	3.96e-36	119
evm.utg7.57	sp|Q8BJM3|R3HCL_MOUSE	42.2	199	112	3	791	989	572	767	1.87e-40	164
evm.utg7.59	sp|P18576|NFYA_RAT	54.9	122	42	4	60	168	193	314	5.67e-26	105
evm.utg7.59.1.5c22f360	sp|P18576|NFYA_RAT	54.9	122	42	4	60	168	193	314	5.67e-26	105
evm.utg7.60	sp|P20483|MPIP_DROME	38.0	382	185	15	208	569	111	460	3.38e-59	207
evm.utg7.61	sp|Q8BM89|ARSJ_MOUSE	41.8	522	249	10	27	526	72	560	5.92e-125	389
evm.utg7.62	sp|P13360|GLAS_DROME	53.3	45	21	0	477	521	422	466	1.62e-07	58.2
evm.utg7.63	sp|P31401|VATB_MANSE	91.6	490	40	1	9	497	5	494	0.0	899
evm.utg7.64	sp|Q6DH86|C149B_DANRE	42.7	262	144	4	120	378	36	294	5.51e-44	169
evm.utg7.64.1.5c22f360	sp|Q6DH86|C149B_DANRE	42.7	262	144	4	32	290	36	294	1.81e-44	169
evm.utg7.66	sp|Q8N693|ESX1_HUMAN	43.0	107	50	3	36	133	140	244	2.89e-14	74.7
evm.utg7.69	sp|A2ASS6|TITIN_MOUSE	27.8	389	221	18	174	538	26118	26470	1.30e-20	100
evm.utg7.72	sp|O95427|PIGN_HUMAN	53.2	948	405	10	16	952	8	927	0.0	913
evm.utg7.73	sp|Q6P926|SPA24_MOUSE	40.9	159	94	0	15	173	21	179	1.06e-30	114
evm.utg7.75	sp|K7Z9Q9|VMP_NEMVE	44.4	207	96	6	1	202	56	248	2.92e-49	164
evm.utg7.76	sp|K7Z9Q9|VMP_NEMVE	65.7	280	95	1	8	287	9	287	1.48e-132	380
evm.utg7.79	sp|A5PJW8|RPB2_BOVIN	84.9	502	75	1	4	505	1	501	1.78e-307	866
evm.utg7.80	sp|A5PJW8|RPB2_BOVIN	86.6	665	89	0	1	665	508	1172	0.0	1199
evm.utg7.82	sp|D6REC4|CFA99_HUMAN	52.0	75	36	0	231	305	292	366	7.22e-13	72.4
evm.utg7.85	sp|Q22460|BCA1_CAEEL	35.5	248	150	6	1	243	1	243	1.52e-46	159
evm.utg7.86	sp|F1R332|GAL2A_DANRE	26.7	315	196	13	16	311	18	316	8.73e-21	95.1
evm.utg8.3	sp|Q6P1H6|ANKL2_MOUSE	32.3	917	449	27	7	845	74	896	3.77e-91	312
evm.utg8.4.1.5c22f453	sp|O22040|ANP1_ARATH	34.3	271	147	9	696	946	69	328	3.30e-30	132
evm.utg8.4.2.5c22f453	sp|O22040|ANP1_ARATH	34.3	271	147	9	710	960	69	328	3.37e-30	132
evm.utg8.4	sp|O22040|ANP1_ARATH	34.3	271	147	9	661	911	69	328	3.67e-30	132
evm.utg8.5	sp|P21918|DRD5_HUMAN	30.5	256	136	8	4	223	6	255	5.05e-18	91.3
evm.utg8.7	sp|Q5ZI11|LRC45_CHICK	35.8	653	391	5	9	634	15	666	4.84e-66	232
evm.utg8.8	sp|Q8NCW6|GLT11_HUMAN	56.2	509	210	7	75	572	97	603	2.18e-197	568
evm.utg8.8.1.5c22f451	sp|Q8NCW6|GLT11_HUMAN	55.3	376	158	5	1	368	230	603	9.39e-143	421
evm.utg8.9	sp|P56480|ATPB_MOUSE	86.9	487	57	1	68	554	47	526	1.09e-293	809
evm.utg8.10	sp|Q28295|VWF_CANLF	32.8	1272	719	29	253	1449	45	1255	1.03e-222	758
evm.utg8.11	sp|Q7ZX22|WDR24_XENLA	38.4	817	436	17	28	828	14	779	2.77e-179	538
evm.utg8.12	sp|Q504Y3|ZCPW2_HUMAN	37.3	193	105	5	40	226	29	211	6.67e-30	124
evm.utg8.13	sp|O34678|YTBE_BACSU	45.2	270	134	3	6	275	11	266	1.65e-73	229
evm.utg8.27	sp|Q6UW02|CP20A_HUMAN	33.9	330	211	4	4	333	139	461	7.72e-61	204
evm.utg8.30	sp|Q6DHC1|RB18B_DANRE	75.0	204	51	0	1	204	1	204	7.03e-109	313
evm.utg8.30.1.5c22f454	sp|Q6DHC1|RB18B_DANRE	69.7	142	43	0	4	145	63	204	1.12e-66	204
evm.utg8.32	sp|G4WMX4|RYAR_TRICA	22.9	301	208	8	39	328	38	325	4.12e-16	82.0
evm.utg8.33	sp|Q7S3M5|AKR1_NEUCR	29.2	168	110	3	217	377	407	572	3.56e-13	75.1
evm.utg8.34	sp|Q05921|RN5A_MOUSE	32.9	73	49	0	2	74	27	99	1.13e-07	51.2
evm.utg8.35	sp|P21956|MFGM_MOUSE	35.9	156	91	5	1318	1469	276	426	9.63e-21	102
evm.utg8.36	sp|P0C5E4|PTPRQ_MOUSE	28.1	812	497	29	128	917	579	1325	1.37e-57	224
evm.utg8.37	sp|Q9P1P5|TAAR2_HUMAN	27.3	300	156	11	50	314	58	330	1.43e-08	59.3
evm.utg8.38	sp|P0CI65|NPHP3_DANRE	37.1	1133	637	24	708	1804	2	1094	1.35e-167	552
evm.utg8.41	sp|Q9QXV3|ING1_MOUSE	48.8	248	119	3	14	254	16	262	2.64e-53	177
evm.utg8.42	sp|Q9AHE8|AMDA_AGRTU	42.9	501	276	6	19	511	11	509	7.86e-136	406
evm.utg8.43	sp|C3ZQF9|QRFPR_BRAFL	27.2	345	209	9	33	353	54	380	4.06e-26	110
evm.utg8.44	sp|P18433|PTPRA_HUMAN	56.5	207	90	0	13	219	596	802	5.28e-76	247
evm.utg8.45	sp|P23468|PTPRD_HUMAN	50.0	58	29	0	1	58	1588	1645	3.43e-10	60.1
evm.utg8.46	sp|A7MBJ4|PTPRF_BOVIN	31.0	1324	810	40	642	1930	309	1563	1.96e-137	477
evm.utg8.47	sp|G3GTP0|DNLI4_CRIGR	36.5	115	72	1	22	136	797	910	2.35e-20	89.4
evm.utg8.49	sp|Q8BTF7|DNLI4_MOUSE	53.5	288	130	2	101	388	446	729	5.55e-97	312
evm.utg8.51	sp|Q5R6L3|DNLI4_PONAB	47.2	445	231	4	1	443	1	443	1.28e-138	424
evm.utg8.54	sp|Q28EW0|TM87A_XENTR	53.8	400	169	5	238	633	154	541	3.42e-136	412
evm.utg8.55	sp|Q9NNZ3|DNJC4_HUMAN	37.4	182	98	3	39	212	34	207	1.20e-22	95.9
evm.utg8.56	sp|Q9H3U7|SMOC2_HUMAN	39.0	77	44	1	4	80	81	154	1.26e-09	63.5
evm.utg8.57	sp|Q92172|TEF_CHICK	41.2	68	40	0	159	226	242	309	4.52e-06	50.1
evm.utg8.63	sp|Q9JJS0|SCUB2_MOUSE	38.9	126	69	3	491	612	626	747	2.53e-19	96.3
evm.utg8.67	sp|Q9CXI3|MOXD1_MOUSE	36.7	368	223	7	14	381	15	372	7.63e-77	252
evm.utg8.68	sp|P24257|WNT1_DANRE	47.6	347	174	4	15	354	25	370	4.18e-113	336
evm.utg8.70	sp|Q5ZJH7|CNPD1_CHICK	49.7	179	88	1	32	208	32	210	2.86e-50	178
evm.utg8.72	sp|Q96P65|QRFPR_HUMAN	30.0	303	194	9	24	310	45	345	1.25e-27	116
evm.utg8.73	sp|Q9TTF0|NR2E3_BOVIN	47.6	210	105	3	113	318	203	411	1.47e-57	194
evm.utg8.75	sp|Q7RTS1|BHA15_HUMAN	46.2	65	34	1	143	206	76	140	9.01e-10	60.5
evm.utg8.76	sp|Q4U2R1|HERC2_MOUSE	45.3	53	27	2	523	574	2703	2754	8.10e-06	53.9
evm.utg8.77	sp|Q5RC94|NBR1_PONAB	48.5	66	31	1	195	257	829	894	3.83e-08	57.4
evm.utg8.79	sp|Q9NZ43|USE1_HUMAN	39.0	205	114	5	1	199	58	257	3.04e-31	117
evm.utg8.81	sp|Q04771|ACVR1_HUMAN	58.6	203	78	3	2	204	306	502	3.96e-79	249
evm.utg8.82	sp|Q90ZK6|ACVR1_CHICK	44.8	239	120	7	39	271	27	259	4.22e-47	167
evm.utg8.83	sp|O82659|CML20_ARATH	49.2	61	31	0	42	102	29	89	8.67e-13	69.7
evm.utg8.84	sp|Q5FWL3|RNF41_XENLA	58.2	323	127	1	1	323	1	315	7.71e-142	406
evm.utg8.87	sp|B3EWZ6|MLRP2_ACRMI	39.0	105	63	1	659	763	940	1043	2.00e-15	85.1
evm.utg10.1	sp|B3EWZ5|MLRP1_ACRMI	23.2	1416	896	50	23	1332	259	1588	3.63e-42	174
evm.utg10.4	sp|Q86VB7|C163A_HUMAN	32.2	242	89	5	39	209	581	818	4.98e-31	123
evm.utg10.5.1.5c22e795	sp|Q2VLG6|C163A_CANLF	35.5	330	199	7	47	369	46	368	2.88e-63	226
evm.utg10.5	sp|Q2VLG6|C163A_CANLF	35.5	330	199	7	47	369	46	368	2.88e-63	226
evm.utg10.5.2.5c22e796	sp|Q2VLG6|C163A_CANLF	35.5	330	199	7	47	369	46	368	1.76e-63	226
evm.utg10.5.3.5c22e796	sp|Q2VLG6|C163A_CANLF	35.5	330	199	7	47	369	46	368	6.87e-65	227
evm.utg10.10	sp|Q8JHW2|TSP3A_DANRE	37.6	695	390	10	1839	2501	265	947	2.66e-65	246
evm.utg10.12	sp|Q8NBR6|MINY2_HUMAN	57.9	342	119	4	171	512	240	556	5.03e-120	370
evm.utg10.13	sp|Q68F72|S15A4_XENLA	37.5	533	297	8	101	598	37	568	7.53e-105	331
evm.utg10.14	sp|Q9BYT1|S17A9_HUMAN	32.2	425	273	4	27	451	18	427	8.65e-74	241
evm.utg10.22	sp|O75899|GABR2_HUMAN	47.7	260	132	3	21	279	488	744	2.00e-59	211
evm.utg10.22.1.5c278e75	sp|O75899|GABR2_HUMAN	47.5	198	100	3	12	208	550	744	7.49e-41	155
evm.utg10.24	sp|O60925|PFD1_HUMAN	55.0	120	54	0	1	120	1	120	4.29e-35	120
evm.utg10.27	sp|Q8JZP3|KLHL2_MOUSE	66.6	329	110	0	23	351	38	366	1.93e-149	446
evm.utg10.28	sp|Q9NW08|RPC2_HUMAN	72.5	357	95	2	11	365	14	369	2.74e-184	543
evm.utg10.31	sp|Q9NW08|RPC2_HUMAN	76.6	768	152	3	26	767	368	1133	0.0	1201
evm.utg10.32	sp|Q28928|ACTHR_PAPHA	32.5	120	74	4	38	152	8	125	4.77e-07	50.8
evm.utg10.33	sp|Q5ZLY5|PKHF2_CHICK	73.1	208	56	0	1	208	1	208	3.16e-114	332
evm.utg10.35	sp|O60422|ONEC3_HUMAN	51.6	159	68	1	223	381	319	468	4.49e-41	154
evm.utg10.45	sp|P16066|ANPRA_HUMAN	39.3	1066	534	27	25	1012	28	1058	2.19e-209	632
evm.utg10.48	sp|A7MB80|GTF2I_BOVIN	43.1	72	35	3	226	291	342	413	2.03e-06	54.3
evm.utg13.10	sp|F1R332|GAL2A_DANRE	26.2	214	134	7	87	278	98	309	1.02e-05	50.1
evm.utg13.16	sp|O75899|GABR2_HUMAN	37.2	632	370	11	1	620	128	744	2.61e-111	362
evm.utg13.22	sp|O60925|PFD1_HUMAN	55.8	120	53	0	1	120	1	120	6.09e-35	119
evm.utg13.22.1.5c22ea14	sp|O60925|PFD1_HUMAN	54.7	95	43	0	1	95	1	95	1.87e-25	94.7
evm.utg13.23	sp|Q8JZP3|KLHL2_MOUSE	66.6	329	110	0	23	351	38	366	1.93e-149	446
evm.utg13.24	sp|Q9NW08|RPC2_HUMAN	77.5	1123	248	3	11	1131	14	1133	0.0	1801
evm.utg13.25	sp|Q01718|ACTHR_HUMAN	23.9	280	180	7	38	304	32	291	4.99e-08	57.0
evm.utg13.26	sp|Q5ZLY5|PKHF2_CHICK	72.6	208	57	0	1	208	1	208	2.58e-113	329
evm.utg13.28	sp|O60422|ONEC3_HUMAN	51.6	161	69	1	222	382	317	468	1.72e-41	155
evm.utg13.30	sp|P16066|ANPRA_HUMAN	29.5	648	391	21	25	636	28	645	1.98e-66	239
evm.utg13.33	sp|P16065|GCY_STRPU	67.2	67	22	0	1	67	1027	1093	8.03e-26	102
evm.utg13.34	sp|Q5THR3|EFCB6_HUMAN	19.9	693	480	20	143	788	835	1499	2.54e-19	97.8
evm.utg13.35	sp|Q9BYT1|S17A9_HUMAN	33.4	425	268	3	28	452	18	427	2.60e-80	258
evm.utg13.35.1.5c22ea18	sp|Q9BYT1|S17A9_HUMAN	33.6	375	234	3	28	402	18	377	1.37e-66	221
evm.utg13.36	sp|Q68F72|S15A4_XENLA	39.0	223	115	5	58	260	37	258	8.23e-38	143
evm.utg13.37	sp|Q8N697|S15A4_HUMAN	41.6	281	152	4	10	279	293	572	1.31e-59	202
evm.utg13.38	sp|Q8NBR6|MINY2_HUMAN	57.1	336	120	3	171	506	240	551	1.43e-117	364
evm.utg13.38.1.5c22ea18	sp|Q8NBR6|MINY2_HUMAN	67.1	255	83	1	171	425	240	493	2.09e-114	352
evm.utg13.38.1.5c22ea18.1.5c278fc0	sp|Q2KI23|MINY2_BOVIN	65.5	171	58	1	171	341	241	410	3.64e-68	228
evm.utg13.39	sp|Q8JHW2|TSP3A_DANRE	39.7	688	390	10	1904	2571	265	947	2.78e-64	243
evm.utg13.40	sp|Q05585|MSRE_RABIT	41.1	73	41	1	828	898	343	415	2.81e-07	57.8
evm.utg13.41	sp|F7J220|SRCR1_PATPE	38.7	323	175	8	24	338	40	347	1.32e-65	232
evm.utg13.41.1.5c22ea19	sp|F7J220|SRCR1_PATPE	38.7	323	175	8	24	338	40	347	7.81e-66	232
evm.utg13.43	sp|Q2VLG6|C163A_CANLF	35.2	1017	567	27	28	990	52	1030	3.56e-189	580
evm.utg13.46	sp|B3EWZ5|MLRP1_ACRMI	22.3	1426	847	54	21	1260	1644	2994	4.15e-40	167
evm.utg13.47	sp|P98063|BMP1_MOUSE	34.5	113	74	0	149	261	751	863	8.44e-19	90.5
evm.utg13.48	sp|P46023|GR101_LYMST	41.7	187	101	2	1	187	885	1063	1.46e-39	155
